video_id,comment_id,text,author,published_at,like_count
P2UpenE_oWM,UgztC0QJ0ChhLv9Vuvt4AaABAg,"As with many subjects, schools (at least the ones I went to) don't teach things relative to real world use-cases. For example, I remember spending much time learning about percentages.... however, this was never overlayed onto real financial problems like loans, mortgages, tax, profits etc. English would have us writing essays about books, but we were never shown how to write a CV. Physical education would teach us how to play cricket or baseball.... but never told us how to live a healthy lifestyle by regular exercising routines we can integrate into everyday life. Biology would show us how to dissect a frog, but never were we introduced to basic first aid. For me, all of my life skills had to be gained as an adult, and many of my school skills have remained unused.",@stevew3817,2023-10-12 12:20:57+00:00,4
P2UpenE_oWM,UgyqBCy5esYNINrla554AaABAg,They only work with roadman math.,@kawardt6784,2023-10-12 11:18:38+00:00,0
P2UpenE_oWM,UgwEnZcOoJ_6ORPDBJZ4AaABAg,My friend is a piano teacher who proclaims they hate maths but loves board games. They can calculate predicted dice roll outcomes much faster then me and I'm an engineer. People don't hate maths they hate how it's taught in school.,@swagalactus,2023-10-12 10:14:44+00:00,0
P2UpenE_oWM,UgydrUpwBirm-L4suiJ4AaABAg,I left school in 1995 I was never entered for a Maths or foreign language exam.   My last year I was just given a math book to read while everyone else revised for there maths test.   It wasn’t until I was 25 years old that I was diagnosed with being Dyslexia when I went to collage to learn math and English which I found very confusing Adverbs Adjectives Nons ?  I quickly fell behind and no one has the time to go back and start again with only one student.   So I just ended up leaving.   I did do a basic math test but because collages have a massive 16 week summer holiday I forgot what I had learnt so when I went back to to a refresher test in Math I scored a lower score then the Math test I past months earlier.  I couldn’t re do the course and I couldn’t go any further so that was the end of my Math and English.,@stuartwells4133,2023-10-12 07:28:45+00:00,0
P2UpenE_oWM,UgzcKVqOgjDoQVvHEuB4AaABAg,"We're too soft on kids these days. The kids in school are so entitled and schools are terrified to actually teach them. Kids literally have allowed ""quiet time"", when they feel overwhelmed, where they can leave the classroom. As you can imagine a lot of kids say they are ""overwhelmed"".",@geetarwanabe,2023-10-12 06:54:32+00:00,0
P2UpenE_oWM,Ugztye4GpfVRlh1Jfdx4AaABAg,Surely the GCSE maths exam could be constructed in such a way that question of functional maths create the pass mark 4 and that the other questions such as quadratic equation make up the rest for the higher achievers.,@portiagriffey4403,2023-10-12 06:11:17+00:00,0
P2UpenE_oWM,UgxSTrYVnAHN86sfOpt4AaABAg,"Hell no, you are hometown of Newton.",@odysliu9102,2023-10-12 05:53:02+00:00,0
P2UpenE_oWM,UgxUPSDRilP3PvwB-rl4AaABAg,"UK students should not use calculator for doing arithmetic, I am shocked year 7 student would need to buy a calculator at the recommendation of the school to just to arithmetic. More shocking was teacher at primary school would say you may get 2 different answers from the same arithmetic question. It is a wrong maths concept. Maths teacher at primary school needs to have enough training or at least a good grade in maths at GCSE/A-level. Besides, look at how asian teachers teach maths.",@jameschan3479,2023-10-11 21:21:11+00:00,0
P2UpenE_oWM,UgzE3NbOEzvcTt4u2tp4AaABAg,"As someone educated in Poland, with kids going to school in UK, I find  British way of teaching maths (and science) absolutely bizarre and irritating. Most topics in maths and science are parachuted into classrooms with no context or explanation where it comes from, and why we do things that way and not the other. 

I started running ""home school classes"" for my kids to explain them what they just learned at school, often using YouTube videos for expanding their understanding of each topic. For example, try to find in British school any info about magnetism and where it actually comes from... It's a copy paste from XIX century Victorian textbook!!!",@AdamCiernicki,2023-10-11 20:28:58+00:00,2
P2UpenE_oWM,UgzWZxsiphMhTPWwdhZ4AaABAg,The fact is the ft are showing they are tory to the core and are not interested in benefits for the people only stealing ever greater amounts of tax for bankers who are who the \FT care about not plebs,@MrMegademo,2023-10-11 20:27:13+00:00,0
P2UpenE_oWM,Ugw0hGeESLhbWVNuDjd4AaABAg,"Triple maths: numercy, trig, algebra. same as triple science",@cormyster12,2023-10-11 18:32:30+00:00,0
P2UpenE_oWM,UgxLT_0LGVRL0kePbsF4AaABAg,We are importing masses people who simply cannot do maths at the level of the native population. Somebody has to say it,@grottybt5006,2023-10-11 17:55:18+00:00,0
P2UpenE_oWM,UgwOf2Mg2AdOal1j8MV4AaABAg,"That Professor guy scares me. Mentions Covid, global warming and migration, exactly where the supposed leaders in these areas use them to confuse people.",@deldia,2023-10-11 14:25:28+00:00,0
P2UpenE_oWM,Ugye1QJf35dw36tjQhB4AaABAg,It's not just the forgotten third that we're letting down here. The third or so that find maths easier end up sitting there going over the same ground again and again. It's a wonder anyone in this country ever goes on to study anything that requires maths.,@WobblycogsUk,2023-10-11 14:22:13+00:00,1
P2UpenE_oWM,UgywzOc6iHZm7wA6RVd4AaABAg,"i was in set 4 throughout my gcse's for the sole reason because i joined late in school and they didnt have ""evidence"" i didnt sit my exams and went to college where i not only took my gcses but also went on to study further mathematics and maths at a level. however i noticed the same kind of teaching in play. the good old, copy my notes that ive essentially copied from another mathematician/author and spend half the lesson going over them then sit there and practise the same type of problem for the rest of the time. Practise is important, but to teach a concept and leaving it like a block of cheese with soo many holes in it, no wonder even the gcse pupils are like what the hell? where does that come from? why is that there? there is a minimal lack of care to explain. my further maths teacher had told me on multiple occasions you dont need to know that is not a part of the ""spec"". absolute pathetic way of teaching mathematics.",@KazACWizard,2023-10-11 12:16:40+00:00,0
P2UpenE_oWM,Ugwjxi8GFEJ5OowokyZ4AaABAg,even knitting needs maths!,@elizakruger4602,2023-10-11 12:06:08+00:00,0
P2UpenE_oWM,UgzFYVePQ8hSEGc6yeJ4AaABAg,"I performed quite well in maths and was fortunate to have excellent teachers, but I must say the subject can often feel uninspiring. Unlike physics, chemistry, or even English, where you can see tangible outcomes and understand the interplay of different elements, maths often presents itself as a jumble of numbers and letters that need to be rearranged. There's often a lack of context regarding why certain formulas or equations are useful in real-world scenarios. Without this, it all feels like abstract nonsense. Understanding the practical applications of mathematical concepts could significantly enhance engagement and foster a deeper desire to comprehend the subject matter.",@callumBee,2023-10-11 09:38:47+00:00,1
P2UpenE_oWM,UgzdV8B_eejuJ3v0rIB4AaABAg,Ask Liz Truss and her other cronies that can't handle basic money.,@steveozone4910,2023-10-11 07:32:41+00:00,0
P2UpenE_oWM,UgzGtnpEG_W3m8xO8ol4AaABAg,I would have liked to see in this video some views of whats happening in more successful countries and what they do differently to ours,@monkaeyes,2023-10-11 05:55:34+00:00,0
P2UpenE_oWM,Ugwm566Nk_GkUhqDKDR4AaABAg,"England is not the UK!!!
Get it right!!!",@Bulliont,2023-10-10 23:28:53+00:00,0
P2UpenE_oWM,UgzExnh6hpxg83SU8cR4AaABAg,"For UK READ England, not Scotland!!!",@Bulliont,2023-10-10 23:27:29+00:00,0
P2UpenE_oWM,UgxIl3pNUh2nbpJ-X8t4AaABAg,The indian school system is straight garbage yet almost everyone has a very good understanding of maths.The british kids are just spoilt like how am i going to explain to you where the quadratic formula has been used if you dont even know how to use it yet,@younb-r1e,2023-10-10 23:25:04+00:00,0
P2UpenE_oWM,UgzHfkq_8fwaVh1OUXt4AaABAg,"Mathematics deficiency is a problem. But proficiency in mathematics will not solve the economic and political problem of a population that is being programmatically impoverished by successive neoliberal governments. English Tories are greedy, evil and prejudiced towards the needs of working people who live on miserable wages and pensions.",@fabiodeoliveiraribeiro1602,2023-10-10 22:24:53+00:00,1
P2UpenE_oWM,Ugx3m2DlkmCgaq0Lyit4AaABAg,pie charts are the worst data graph type. look it up,@Chris-op7yt,2023-10-10 21:31:29+00:00,0
P2UpenE_oWM,UgzHr861ZDbWr08BWbl4AaABAg,"multiplication and subtraction are everywhere in life, whether following a recipe or doing any project. spend more time getting the fundamentals right and dont worry so much about angles. provide real life skills maths problems/homework, rather than silly synthetic problems that nobody has in real life. for example, most travel maths problems are lame",@Chris-op7yt,2023-10-10 21:18:38+00:00,1
P2UpenE_oWM,UgxTedRbB5v4dPdPUhp4AaABAg,"Not only UK. It's not that great in other West European countries either. The US also has a ""math"" problem. There is also a ""teacher"" problem. If you are good in math and combine it with finance, engineering, IT....why the heck would you want to become a school teacher???",@mathisnotforthefaintofheart,2023-10-10 20:12:19+00:00,0
P2UpenE_oWM,UgytirA9q1lzAGR685R4AaABAg,"But maths is racist!

From Newsweek in the USA:

<The framework claims that ""mathematical knowledge has been appropriated by Western culture"" and that ""math has been and continues to be used to oppress and marginalize people and communities of color."">",@T0NYD1CK,2023-10-10 19:45:22+00:00,0
P2UpenE_oWM,UgybjwnZQ3wZYPFRz1d4AaABAg,"As a maths graduate, my view is that maths is a subject where it's really important that you don't get behind... In other school subjects, you sort of jump around and can learn different topics which are more contained within themselves, filling in gaps of knowledge later. With maths, everything sort of builds on top of itself. I think a lot of students find maths very difficult because they don't have super solid understanding of the stuff previously learnt, and so new stuff is even harder to pick up. In order to 'survive' maths you really need to go back to the part where your understanding starts getting sketchy and go from there, but there's not much scope for this during a school year.",@olliert4840,2023-10-10 18:15:13+00:00,1428
P2UpenE_oWM,UgxsXFE3UNF2YT0cx6Z4AaABAg,"On a wider scale I think we are seriously failing children who simply aren't ready to do their GCSEs at age 14-16, because we haven't prepared them. 

I recently worked in a state school in a very poor area, and it was clear to me that even though their living situations had forced them to grow up much faster in some ways (lots of young carers, kids looking after younger children, having to deal with knife crime and gangs), they had a very naiive and childlike understanding of school. 

Many of them seemed to only come to the realization that their GCSEs determined their futures in the last few months before the exams. They'd beg for help in a panic when they were already years behind where they should have been and it was very depressing how hopeless they ended up.

The breadth of content in GCSEs has increased so much since I did my own, it was no surprise that struggling children couldn't keep up. There was no time to focus on bringing them up to the level they needed to be at, because teachers had to move on to the next topic and then the next and the next with no time to pause and consolidate much of the knowledge.",@AlistairHudson-g3g,2023-10-10 17:37:04+00:00,0
P2UpenE_oWM,UgwqCsKY8f0by6q140N4AaABAg,Richard R. Skemp wrote a book called the 'The psychology of learning mathematics'. It was a brilliant book but you don't hear about it anymore.,@michaelfischbacher3181,2023-10-10 17:33:17+00:00,0
P2UpenE_oWM,UgwpOZknwEpPNOIY3Cx4AaABAg,"Im 16 and just started my 1st year of sixthform. I got an 8 in GCSE maths (2023) and yet I got a lower score on numeracy tests than my friends who scraped grades 4-6. Clearly, GCSE Maths doesnt actually adress the numeracy issue, and A level maths won't either because it only gets more complicated and abstract (I think that's fairly obvious to anyone but I do also take A level maths so I should know). The bigwigs in government need to deflate their egos and realise that it is possible for people in a large economy such as England to struggle with very basic numeracy skills.",@august44_,2023-10-10 16:27:12+00:00,0
P2UpenE_oWM,UgwzckS8S4qkO1bKbI94AaABAg,"I have to say the vast swathes of this documentary does little to clearly explore the issues of the education structures.

For instance, using numeracy to describe functional maths skills is misleading,as it implies a mastery of the 4 basic functions to be the necessary aspect of mathematics, but also throws in concepts like decimals and percentages which are abstractions of shape and space concepts, not just numeracy concepts.

The notion of functional maths is inherently flawed as a means of solution, because it attempts to detach the linear progression of mathematical structures, in an arbitrary manner, without forethought as to what functional skills would look like- which the Bristol Professor helpfully highlights is Statistics- in the future.

This amounts to a documentary focused on fixing  a historic issue, which will inevitably rear its head again, if this focus on 'functional maths' occupies the discussion of the divide in ability experienced across the UK.

The Lord touting his lack of understanding for the utility of quadratics is another example of this, since it demonstrates that people cannot see the function of the tools they have, because the structures of education cannot 'waste' time providing it.

Ultimately, there are greater issues in education, let alone mathematics, than simply 'how do we reduce the friction of abstract thinking broadly'.
There are problems in the transition from primary to secondary, teachers have a limited understanding of where students are at, so result in a slow down in years 7/8, as content is repeated.
Trainee teachers have a high variance of success; based upon mentor figure; drastically changing their ability to enter the teaching market.
Teacher training schemes have grossly variant requirements, even when trainee's are performing the same role.

Moving back to Maths focused issues, it is a uniquely isolated subject from all others at school, largely due to other disciplines failing to appropriately utilise the language of maths within their field, in part due to historic maths anti-bias.

I could rant forever about the issues I've seen, but suffice to say; this documentary broadly fails to demonstrate the relatability of maths as a language, because the presenter does not know how to do that, so their exploration of the topic at best repeats the mistakes of the past, at worse causes exacerbated anxiety in parents who cannot parse the more immediate issues preventing their children's success.

This is both a macro and a micro problem, but like the topics in maths, the links between those issues are broadly missing in this piece.

Aight rant over, I'm not majorly accurate, just wanted to vent.",@sgtDrumriX,2023-10-10 14:39:58+00:00,0
P2UpenE_oWM,Ugz74lTfjPXcbULtX0B4AaABAg,"I have nothijng against maths, which is a crucial subject.
But I've been abysmally bad at the subject since I started secondary school aged 10. I could do simple calculations and arithmetic then and I haven't improved my level since. I haven't needed to, thank goodness.
I have met others like me who can't do maths, one of the reasons being a feeling of loathing. I get irritated when I hear about maths anxiety: maths phobia is closer to the truth and it's the word used for instance ein France (my country).
And people agonise about falling levels in maths, so many of them tell us ""this is how to overcome your maths anxiety"".... On this, I have three comments:
1) the people who offer these solutions are good at maths and (probaly) enjoy the subject. How can they understand, if they've never felt the horror?
2) they all suggest different recipes. So which one if the right one? 
3) if there really was a way of overcoming maths phobia, then problem would have disappeared long ago. Instead of which we have a number of people for whom one or another of the recipes might work... 
But no-one asks the most important question: what is it abvout maths that makes so many people hate or fear it? I've never heard of people loathing geography or history, or literature. They may dislike those subjects but maths is in a class of its own. Why?

Until we know, levels will keep on falling.",@xavierkreiss8394,2023-10-10 13:50:05+00:00,1
P2UpenE_oWM,UgxOaHva3PPm4ln9xe54AaABAg,"Math is so overrated. Instead of putting so much emphasis on math, divert the attention onto real world vocational skills instead. 
Beyond basic arithmetic, higher level math just isn't necessary in the real world, there are seniors who never used algebra or trigonometry, and yet academia burdens the kids with maths that they will never ever use in their entire lives. Let those few who have a predilection for math, take up math as a career in those fields that require it.
Or better yet, the UK should just relinquish math and let the Indians and Asians take care of the maths.",@HighMojo,2023-10-10 12:30:10+00:00,1
P2UpenE_oWM,UgxcDRc_YsthOBEAdkh4AaABAg,Maths is one of those subjects that initially appears to have no use. Introduce the need and its utility becomes apparent.,@Trevor_Austin,2023-10-10 12:09:42+00:00,0
P2UpenE_oWM,UgyZ9FxDRWhPxvNbYcl4AaABAg,"If the average person was better at maths, they would realise how much of their hard-earned money goes to the government.",@MrEdrftgyuji,2023-10-10 12:05:42+00:00,1
P2UpenE_oWM,UgyhLX-skRn5HKXXGsB4AaABAg,"I remember the angles formulae with ""Three Old Angels Skipped Over Heaven Carrying A Harp"", made up by a class mate 50 years ago and I've always used it since then.",@mjja00,2023-10-10 10:51:23+00:00,0
P2UpenE_oWM,UgwpltyGEY2j6mBF5T14AaABAg,"The problem is that too much emphasis is put on arithmetic and rote. More emphasis should be given to creativity, problem solving, critical thinking. Teach people how to think not what to think!",@mjja00,2023-10-10 10:20:21+00:00,0
P2UpenE_oWM,UgyUnvZsdxrJW-7FvU54AaABAg,"Remember Dr Frost? Yeah, I really hated it, wish we had actually been taught by out teachers rather than from some online resource.",@rbanerjee605,2023-10-10 10:13:39+00:00,0
P2UpenE_oWM,Ugz-N3XTHlxdT0DTFb14AaABAg,"What has gone wrong? The loony Left have taken over the education system. They are far too preoccupied with teaching gender studies, rubbish about race, worrying about pronouns and allowing children to identify as cats. This is the result.",@Trevor_Austin,2023-10-10 10:09:30+00:00,0
P2UpenE_oWM,UgxHoKzewHKBYRJUJjR4AaABAg,Public education is key. The British schools seems.. a bit limited. This is not only in the UK though. Now we care more about what parents think about school or pupils feeling bad (what teenagers never feel bad?) than what they actually learn it seems :(,@PMMagro,2023-10-10 10:03:01+00:00,0
P2UpenE_oWM,UgzbA1j0JwhRa4uLgc54AaABAg,Y'all looking too closely at the problem,@TheMrgrafixable,2023-10-10 09:11:45+00:00,0
P2UpenE_oWM,UgytUoM-f9AqGGV5Z3x4AaABAg,"""Boys may find maths boring but I know what gets them excited... Gardening!""

Tell us how we can use maths for driving fast, gambling, shooting and breaking stuff. Stop pushing young adults to retirement age hobbies.",@Treblaine,2023-10-10 08:21:50+00:00,0
P2UpenE_oWM,UgxFnm7vSiowki9z2nh4AaABAg,"I remember that as a 12 year old being introduced to 'modern maths'. There were all sorts of things included in the curriculum that I have used as an adult. It was such a shame, and such a missed opportunity for the school and teachers, that none of the practical real-world applications for the concepts were explained at the time.

For example, we were taught to work in binary. Despite the fact that we had a visit to the computer department of a very large international business, no-one took the opportunity to link the lessons in binary with computers. I think there was some throw-away comment in one lesson about how computers used binary - but that was it! No expansion about procedural decision-making in a yes-no or positive-negative systems - that was all left for the penny dropping moment years later as an adult.

I started secondary school in 1966! Little has changed regarding the outcomes of either numeracy or literacy in schools in the interceding period.",@johnorchard4,2023-10-10 07:47:04+00:00,5
P2UpenE_oWM,Ugx4a_Ck18KZK9RqGnh4AaABAg,Really interesting what Kenneth Baker had to say and the math professor too,@knw-seeker6836,2023-10-10 07:15:06+00:00,1
P2UpenE_oWM,UgwoQ7QWJ5BiCNWmCs14AaABAg,"There are 3 types of people in the world, those who are good at maths, and those who aren't.",@SPeeDDeeMiN,2023-10-10 06:53:11+00:00,0
P2UpenE_oWM,UgycneUdXOMw6V1UBpR4AaABAg,"As a secondary school student in the 1990s I remember we spent was too long on pointless subjects like geography, drama and English literature instead of maths and science",@djtxxxy,2023-10-10 06:50:32+00:00,1
P2UpenE_oWM,Ugz3lgxzVyR1vctyk654AaABAg,mmmmm i need my integrals to count how much money i can spend before becoming poor!,@altaccount648,2023-10-10 06:34:34+00:00,2
P2UpenE_oWM,UgxvpUhYnENIDUETgnx4AaABAg,"Most schools now teach to the test. Math is practical, cooking, building, all these things use math and apply it. A correlation for math in real life to percentage is how money is set up like in the US.  1 cent, nickels, dimes...and all other denomination allow to do mental math easily. 25 cents is 25% but this never taught.",@fakerrain,2023-10-10 04:00:58+00:00,1
P2UpenE_oWM,UgwNlsq7WFcj8zKOfmN4AaABAg,"Notably, parents are excluded in this. That's the problem I see. Right and wrong, and consequences are forgotten in lieu of ""tragic"" and ""unequal"" outcomes. Maths is a way to view reality and guide personal decisions and actions. Let it be a ladder that people climb as they get the will and competence. Do not confuse people by telling them they're good enough when they're clearly not yet there.",@acctsys,2023-10-10 02:21:44+00:00,2
P2UpenE_oWM,UgwmRRp076WEjkwbFSZ4AaABAg,8:57 x = 18/5?,@willmcc4070,2023-10-10 00:28:51+00:00,0
P2UpenE_oWM,Ugz1T9isRu9apbwra5R4AaABAg,"As I former maths teacher, I thoroughly agree that the curriculum lacks enough real world maths … BUT … please don’t brush over the fact the real reason that Sunak was exaggerating this “issue” was to shift the blame away from his own party for the disastrous state of our economy.",@mr-writer-85,2023-10-09 23:33:07+00:00,2
P2UpenE_oWM,UgxhXDPuRhlKEfu7OlR4AaABAg,"Maths was never a problem for me, but it also had a purpose for me, I was using it in my other subjects, design & technology, computing, physics, etc.
I think that's part of the problem - it being too abstract. But I think the other part of the problem is the image, that it's too hard, that it's just for nerds, that you'll never use it because you'll always have a calculator with you, and I think too much emphasis is put on getting the right number over using the right methods (or using any method that would work).
What demoralised me when doing maths papers was certain teachers not bothering to read my working out, and just giving me 0 marks if I got the wrong number at the end. I've read the mark schemes for those papers, and you're not supposed to just look at that final number. Anyway, I had some good teachers towards the end, and they said that outside of Uni, A-level maths was the hardest maths I'd ever do. I still do maths at work, and yep, what I do hasn't come close to that. So maybe it's also set at an impractical level.",@Janokins,2023-10-09 22:39:47+00:00,1
P2UpenE_oWM,UgxQLjnXJ74u-ArgPcB4AaABAg,"I'm 17, I took my GCSE maths exam in 2022. I found mathematics hellish. It's haunted me my entire life, I'm genuinely interested in Computer Science but I'm hindered by my Grade 4 (C) Pass grade at GCSES. Any choices I have in the future now were dictated by my state school mathematics lessons, we weren't taught to love maths like I'm starting to now, we were taught to chance it and get a lucky pass grade at a Foundation Exam. Even though I passed, most universities require a B, which was unobtainable for the papers I sat, again, which I had no choice but to sit. Something has to change for the better, Maths is pure, problem-solving awesome, but the classes were dire, unimaginative and were mostly taught by part-time PE teachers my school had available. Just because we hadn't unlocked our skills as fast as everyone else, we were given nothing to work with or for, and better yet, became ridiculed by staff and other students constantly for not progressing. We deserve better than this, and so do the minority of passionate Maths teachers left, always on ludicrously low wages. Sort out your schools Britain.",@BugCatcherEd,2023-10-09 22:20:03+00:00,35
P2UpenE_oWM,UgyWyjjKlyeRz1fZhad4AaABAg,"I got O level maths and A level physics in the 80s, failed my maths test at university (to level the playing field for microbiology, nursing, biochemistry and nutrition students). I got quite good on the 10 week intense maths course, just due to practice and knowing the rules.",@davidlloyd3116,2023-10-09 22:14:19+00:00,2
P2UpenE_oWM,UgzxWDLpYlB-pGeWXTd4AaABAg,"Education is mental exercise. Just because you don't use maths 🔢 in later life, doesn't mean the increased logical thinking and ability to infer will not be useful. Especially in the unconscious, who develops even if you are unconscious of it (kind of obviously).

Plus, it makes you more able to understand what mathematics users are doing.

Education is to increase your utility 🧰 value in human resources. If you don't practice inferring stuff through algebra, you will be less good at inferring stuff through cost benefit analyses too. Or not even use them and just be often wrong about what you and others should be doing.",@UniDocs_Mahapushpa_Cyavana,2023-10-09 21:29:20+00:00,1
P2UpenE_oWM,UgyRLWlb7OgERsB_stl4AaABAg,"I’m a mathematician at one of the best unis in the UK, did an undergrad in the best Uni in HK.

Gotta say, the work load here is lower than in Asia, and students at state UK schools seem held back by a lack of focus on the best, in preference for the majority achieving  something greater than or equal to mediocrity. 

There are summer schools in Asia, as well as academies after school hours. Education is a more essential springboard from poverty to opportunity there.

Seems like you can make easier in the UK without much academic education.",@darkbrotherhood3607,2023-10-09 21:03:38+00:00,0
P2UpenE_oWM,Ugw1gBYrvgy0_bLhPpB4AaABAg,"Anyone who discusses education and focuses purely on Secondary education is probably missing a trick. The SATs at the end of UK primary education pressure schools into cramming specific maths and English skills with their students. It is at this age that I have seen students decide that 'I can't do maths'. For instance, there is a huge focus on memorising times tables and solving equations quickly, because they have a timed exam looming. Children who find it hard to memorise abstract lists of numbers 'fail' at these timed maths tasks (in class and in homework) over and over again. But how much of the maths we use as an adult is done as a race against the clock? This is just one example of the distorting and demoralising impact of SATs on students' view of maths.",@BiscuitGeoff,2023-10-09 20:06:08+00:00,0
P2UpenE_oWM,UgzEgx4rGSL84mbj9B54AaABAg,"I feel like nobody is mentioning an important point. All of the STEM fields are built up block by block into an upside down pyramid of knowledge. If you're missing blocks further down, understanding new concepts further up becomes utterly bewildering and demotivating. 

The vast majority of students at some point miss a building block, and everything thereafter must be rote memorisation. How uninspiring. I'm not saying its necessary for every child to grasp the fundamentals of the universe from the start. But our system should guide children to learn and comprehend at their own pace, rather than squeezing cohorts through a 'rote memorisation funnel' wholesale. Coming out such a funnel without adequate comprehension, and then being exposed to new concepts, makes people feel stupid and incapable well before their actual cognitive ceiling.",@binishulman8655,2023-10-09 18:48:58+00:00,1
P2UpenE_oWM,Ugxba2jdoGNcttwO-8x4AaABAg,"I found out that mathematics is the most beautiful subject in the whole world.I started to see patterns in things and learn why things behave a certain way. And most importantly, my favourite thing about mathematics is the language of the universe. From a cell to a black hole.From an atom to the observable universe. Sadly I only saw it after I left studying maths in high school.",@chandniku1770,2023-10-09 18:04:05+00:00,0
P2UpenE_oWM,UgyL0vFpEBKZqjMEtg54AaABAg,"Honestly, before they think about maths at the higher ages, they should investigate how children progress at primary levels. I did work experience at a primary school and I had to do extra reading with children who were struggling to read (5-6 year olds) and a lot of the kids who were struggling just needed someone who was willing to be patient to let them sound out the words and think about the context of what was happening in the text (while not making them feel embarrassed for not being fast enough). When they got it on their own (admittedly after a while), it was amazing to see how those kids became more confident and lit up. Often, there is just not enough time for those kids and they just get left behind. As a result they just disengage and stop trying to learn because they can't keep up. 

I remembered this because now that I'm studying maths at uni, I have really underestimated the power of reading and comprehension, especially for tricky maths questions (that are now put into real life contexts) and I just think that our foundations in reading and learning how to learn are  just too weak. It's only now, at uni, that I have realised that I don't know how to learn and think for myself. I am only starting to learn to think critically and use what I have to solve harder questions (break down problems and solve them in parts). I was super lucky to have parents who were willing to invest time into securing those foundations at home, but I am aware that a lot of families don't because they lack the resources, time or confidence to do so.",@samanthaperry4543,2023-10-09 17:53:51+00:00,16
P2UpenE_oWM,UgyjYzSL5e55VUAyuhd4AaABAg,"I read this study from OECD 2019 and for UK i say it's not *that* bad. Remind you that this study participants are adults and US, France, Italy, Spain score lower than UK in numeracy even most non-developed country score lower in numeracy than develop country. I'm not policy maker but maybe don't be so freaked out of math proficiency in you population? There are more to life than math but i know math problem is heck of a lot in your life.",@sdedy379,2023-10-09 17:42:03+00:00,1
P2UpenE_oWM,UgxOJutMesIqccBaIYh4AaABAg,"""Lol""
- Asians",@Gaxi2,2023-10-09 16:55:24+00:00,1
P2UpenE_oWM,UgzQQJKR4pUc5An8jeh4AaABAg,"As a 16 year old, although it was a while ago, I do not remember properly learning anything to do with maths in primary school except times tables and brushing on algebra (which now in a levels they would expect you to be able to learn in 1 lesson plus a bit of time outside of school, not 6 years.) In my opinion it is a missed opportunity that we do not use that time more productively. Also, I did quite badly in maths for the 11+ and got halfway between a 8 and a 9 in maths without completely working my socks off. That stopped me from going to the grammar school which I just now recently went to. It just goes to show imo how taking a test at an age when kids don't really care about tests or where kids without tutors are at at a disadvantage doesn't always create the best situation. However this is all biased and my own opinion, so take it with a huge grain of salt.",@TheG121,2023-10-09 16:49:33+00:00,2
P2UpenE_oWM,Ugy2Vi0ACIQl4ax1RAF4AaABAg,Showing practical uses would better motivate people to use math. Have them write simple computer games: drawing a circle already requires basic understanding of trigonometry.,@szaszm_,2023-10-09 16:11:26+00:00,1
P2UpenE_oWM,UgzRh2p55M0Ci0-F8IJ4AaABAg,"I was a teenager who went through an English high school maths education as an undiagnosed autistic with ADHD. I excelled in English and the humanities, even in the sciences I was a high performer. In the Maths classroom, however, I found myself in an environment that was impatient, hostile, and humiliating. My teachers never made an effort to make the lessons interesting, but they would always make an effort to humiliate me whenever they had the chance to do so. You weren't listening for a moment? Get out the class. You get a question wrong? Get out the class. There was one teacher who i had for Maths who i hated and who hated me, and he made my life in that classroom a living hell (he would later turn out to be a pedophile, which was an unpleasant revelation). Years after that experience i went through life under the assumption that i had no maths aptitude, all because some shitty teachers convinced me that i had no ability in the subject. In contrast, my Humanities and English teachers were always very nice, patient, and encouraging. I don't think it's a coincidence that i excelled in the classes that were positively reinforcing and patient. I think that, were maths classes more patient, encouraging, and inclusive of different minds, instead of prone to making an example of the outliers, then more people wouldn't be afraid of it",@nobodyofimportance3922,2023-10-09 14:34:53+00:00,186
P2UpenE_oWM,UgwLzzcNLrjwWpqr4r94AaABAg,math is the goddess. so beautiful,@kuqiu5003,2023-10-09 13:03:08+00:00,0
P2UpenE_oWM,UgyAlR_sbkjgZqSd8fR4AaABAg,too easy,@kuqiu5003,2023-10-09 13:02:21+00:00,0
P2UpenE_oWM,Ugw-SqOCgmB2tbIWr-x4AaABAg,"[Puts on foil hat].  They don't want the proles to understand maths or they might work out when they're being lied to, e.g.  Hurrah, GDP grew this quarter! (by almost as much as it shrank in the previous one).",@TheLucanicLord,2023-10-09 12:14:22+00:00,1
P2UpenE_oWM,Ugy2M58gyBrjRCzo9H14AaABAg,"This film starts by talking about the UK's poor performance in international comparisons, and reference is occasionally made during it to international subjects such as China's apparent strong performance in maths. However, the film itself largely consists of navel-gazing within a narrow UK context. There is no effort here to find out what international best practice might be, and to learn from it. (Which would be a failing all too typical of this country.) The assumption appears to be that improvement can be achieved purely through introspection.",@ishtari3545,2023-10-09 11:59:29+00:00,2
